normalized_artists,normalized_title,source_position,video_id,video_url,reason,best_match_score,best_match_title,best_match_artist,best_match_id
БумБокс,Тримай мене (feat. The Gitas),788,UmJApFVLWZ0,https://music.youtube.com/watch?v=UmJApFVLWZ0,not_found,0.0000,,,
Pianoбой,Кохання,789,TuF-1TbV6Mw,https://music.youtube.com/watch?v=TuF-1TbV6Mw,not_found,0.0000,,,
Macintosh Plus,ライブラリ,790,8ZsDsjO6Knc,https://music.youtube.com/watch?v=8ZsDsjO6Knc,not_found,0.0000,,,
Macintosh Plus,リサフランク420 - 現代のコンピュー,791,ZyH5EjuDLx8,https://music.youtube.com/watch?v=ZyH5EjuDLx8,not_found,0.0000,,,
Macintosh Plus,ブート,792,xDVKyHvi65s,https://music.youtube.com/watch?v=xDVKyHvi65s,not_found,0.0000,,,
Aethyrien,Árásaust,798,xzxK9eAEDZY,https://music.youtube.com/watch?v=xzxK9eAEDZY,not_found,0.0000,,,
Conchita performs Rise Like a Phoenix,Sydney Opera House,801,P7TKoQ6nwiI,https://music.youtube.com/watch?v=P7TKoQ6nwiI,not_found,0.0000,,,
Ghost,Kaisarion,808,yt40jLz7TeQ,https://music.youtube.com/watch?v=yt40jLz7TeQ,not_found,0.0000,,,
"Хор "" София","П.Гончаров: "" Кресту Твоему",809,pgvelTw51AI,https://music.youtube.com/watch?v=pgvelTw51AI,not_found,0.0000,,,
Urfaust,Meditatum IV,820,BcknjjGcFOM,https://music.youtube.com/watch?v=BcknjjGcFOM,not_found,0.0000,,,
Led Zeppelin,Heartbreaker (Remaster),821,0hdQi2_HzAc,https://music.youtube.com/watch?v=0hdQi2_HzAc,not_found,0.0000,,,
Aethyrien,Berserkr (The Henbane Experience),826,8uWiraV_JHg,https://music.youtube.com/watch?v=8uWiraV_JHg,not_found,0.0000,,,
Ensemble Rukovet,Litany of Supplication,828,nVL2G0alK8s,https://music.youtube.com/watch?v=nVL2G0alK8s,not_found,0.0000,,,
Roman Hurko,Litany of Supplication - Litany for the Gifts,829,EhsrfnXU6qo,https://music.youtube.com/watch?v=EhsrfnXU6qo,not_found,0.0000,,,
St. Symeon Orthodox Church,Litany of Supplication,830,XRDDFyT5Ifs,https://music.youtube.com/watch?v=XRDDFyT5Ifs,not_found,0.0000,,,
Choir of the Monks of Chevetogne,Litany of Supplication,831,y9wWlxrt1zE,https://music.youtube.com/watch?v=y9wWlxrt1zE,not_found,0.0000,,,
Академічна чоловіча хорова капела ім. Л.Ревуцького,Хресту твоєму,834,rJRkYOeTycI,https://music.youtube.com/watch?v=rJRkYOeTycI,not_found,0.0000,,,
Shon MC,Мы таджики (feat. Umfa Man),841,F_7-srWn5pc,https://music.youtube.com/watch?v=F_7-srWn5pc,not_found,0.0000,,,
Freddie Mercury; Montserrat Caballé,How Can I Go On (New Orchestrated Version),855,4E8EWd5P804,https://music.youtube.com/watch?v=4E8EWd5P804,manual_reject_broader,,,,
Rammstein,Ausländer,858,3eEA6H_y1VI,https://music.youtube.com/watch?v=3eEA6H_y1VI,manual_reject_broader,,,,
Zeraphine,When Love And Death Embrace,863,ql-op7ftTQM,https://music.youtube.com/watch?v=ql-op7ftTQM,manual_reject_broader,,,,
Rammstein,Armee der Tristen,869,t-NUBR2kufw,https://music.youtube.com/watch?v=t-NUBR2kufw,not_found,0.0000,,,
Ozzy Osbourne,Patient Number 9 (feat. Jeff Beck),872,6c2OCDBVw08,https://music.youtube.com/watch?v=6c2OCDBVw08,not_found,0.0000,,,
Scorpions,No One Like You (Live) (2015 - Remaster),887,-yYqqSyhHhA,https://music.youtube.com/watch?v=-yYqqSyhHhA,manual_reject_broader,,,,
Scorpions,When the Smoke Is Going Down (2015 - Remaster),888,Dq6v3BGzzSk,https://music.youtube.com/watch?v=Dq6v3BGzzSk,not_found,0.0000,,,
Deep Purple,Soldier Of Fortune (2009 Digital Remaster),894,znW-P7lMKjU,https://music.youtube.com/watch?v=znW-P7lMKjU,manual_reject_broader,,,,
PATRIARKH,Tretij Czas,900,53dtLBhPi_A,https://music.youtube.com/watch?v=53dtLBhPi_A,not_found,0.0000,,,
PATRIARKH,Wieczernia,901,52_OmwfeVSw,https://music.youtube.com/watch?v=52_OmwfeVSw,not_found,0.0000,,,
"Tchaikovsky, Pyotr I.","Symphony No. 4 in F minor Op. 36: Andante sostenuto, moderato con anima",902,ZKrG1IZVaCQ,https://music.youtube.com/watch?v=ZKrG1IZVaCQ,manual_reject_broader,,,,
Ghost,Griftwood,907,ni3IMbhLJ_k,https://music.youtube.com/watch?v=ni3IMbhLJ_k,not_found,0.0000,,,
Randy Crenshaw,Perry the Platypus,908,CdylQOG3Mto,https://music.youtube.com/watch?v=CdylQOG3Mto,not_found,0.0000,,,
ghots,Jigolo Har Megiddo (Live) [Acoustic],910,VU_4qFko7NE,https://music.youtube.com/watch?v=VU_4qFko7NE,manual_reject_broader,,,,
Ghost,Ghuleh/Zombie Queen,911,VgamwEi90w4,https://music.youtube.com/watch?v=VgamwEi90w4,not_found,0.0000,,,
Ghost,If You Have Ghosts (Live Acoustic) | HardDrive Online,912,vCFwY6ISEMs,https://music.youtube.com/watch?v=vCFwY6ISEMs,manual_reject_broader,,,,
Ghost,Jigolo Har Megiddo (Live Acoustic) | HardDrive Online,913,xcCPp3l_1T4,https://music.youtube.com/watch?v=xcCPp3l_1T4,manual_reject_broader,,,,
Ghost,Mary On A Cross (Live),914,NmxFxBiCrL4,https://music.youtube.com/watch?v=NmxFxBiCrL4,manual_reject_broader,,,,
THY ART IS MURDER,Slaves Beyond Death - Bloodstock 2019,917,4d_5R_noZas,https://music.youtube.com/watch?v=4d_5R_noZas,manual_reject_broader,,,,
Disembodied Tyrant,The Divine Stigmata,918,mG8H7yt8lBc,https://music.youtube.com/watch?v=mG8H7yt8lBc,not_found,0.0000,,,
Ghost B.C.,Missionary Man,919,NqUgOFdL6Zg,https://music.youtube.com/watch?v=NqUgOFdL6Zg,manual_reject_broader,,,,
Ghost,Square Hammer,920,5IaLIcuFJeE,https://music.youtube.com/watch?v=5IaLIcuFJeE,not_found,0.0000,,,
Ghost B.C.,Nocturnal Me,921,mTdaLHyXIAk,https://music.youtube.com/watch?v=mTdaLHyXIAk,manual_reject_broader,,,,
Ghost,Darkness At The Heart Of My Love,922,3AD-KR-z1x8,https://music.youtube.com/watch?v=3AD-KR-z1x8,not_found,0.0000,,,
Ghost,Respite On The Spitalfields,930,OY8kAOv_Z6U,https://music.youtube.com/watch?v=OY8kAOv_Z6U,not_found,0.0000,,,
Ghost,Kiss The Go-Goat,931,i9t1V5GPG8Q,https://music.youtube.com/watch?v=i9t1V5GPG8Q,not_found,0.0000,,,
Cuckold Burger,Машина говновоз,948,iyFG6uA_DLI,https://music.youtube.com/watch?v=iyFG6uA_DLI,not_found,0.0000,,,
РУСЛАНА,Це - любов,949,xlxV4yadaZw,https://music.youtube.com/watch?v=xlxV4yadaZw,not_found,0.0000,,,
Василь Жданкін,Чорна рілля,954,NY7Dj01LnuE,https://music.youtube.com/watch?v=NY7Dj01LnuE,not_found,0.0000,,,
Adele,I Drink Wine,956,GDdoEZL3vJg,https://music.youtube.com/watch?v=GDdoEZL3vJg,not_found,0.0000,,,
Leo,Bodies (Acoustic Version),959,6569LN-Lse8,https://music.youtube.com/watch?v=6569LN-Lse8,not_found,0.0000,,,
Leo,Skyfall (Metal Version),964,YXnQwqTI7kw,https://music.youtube.com/watch?v=YXnQwqTI7kw,not_found,0.0000,,,
Василь Жданкін,«Чорна рілля» / Червона рута–1989 / #RutaFEST,965,ZSYtacmNTmw,https://music.youtube.com/watch?v=ZSYtacmNTmw,not_found,0.0000,,,
Urfaust,Unter Töchtern der Wüste,967,Pfa6anjthnY,https://music.youtube.com/watch?v=Pfa6anjthnY,not_found,0.0000,,,
William Maranci Mashups,Paramore - Ain't it Fun But It's In Da Club By 50 Cent,970,-zrR2Ev_xFg,https://music.youtube.com/watch?v=-zrR2Ev_xFg,not_found,0.0000,,,
William Maranci Mashups,Papa Roach - Last Resort But It's Rock Your Body By Justin Timberlake,971,3fMgPyjXCSs,https://music.youtube.com/watch?v=3fMgPyjXCSs,not_found,0.0000,,,
William Maranci Mashups,t h e f u t u r e i s n o w,977,V-yaXJYImt8,https://music.youtube.com/watch?v=V-yaXJYImt8,not_found,0.0000,,,
Ваиль Жданкін,Чорна рілля ізорана,983,OacloJi50lA,https://music.youtube.com/watch?v=OacloJi50lA,not_found,0.0000,,,
Валентин Стрыкало,"Знаешь, Таня",986,ryWtOu454VE,https://music.youtube.com/watch?v=ryWtOu454VE,not_found,0.0000,,,
Pawl D Beats,Viking Music: Rurik,988,DyPJkqkdkY0,https://music.youtube.com/watch?v=DyPJkqkdkY0,not_found,0.0000,,,
líue,Suffer With Me,998,OgmMJGEhwxw,https://music.youtube.com/watch?v=OgmMJGEhwxw,not_found,0.0000,,,
Bjorth,Midgard Rising,1004,o_UHeqTe1nQ,https://music.youtube.com/watch?v=o_UHeqTe1nQ,not_found,0.0000,,,
Frédéric Chopin,"Nocturne for Piano, No. 8 in D flat Major, Op. 27,2",1012,Mq7kcHnASz0,https://music.youtube.com/watch?v=Mq7kcHnASz0,not_found,0.0000,,,
David Bell; Berliner Philharmoniker; Herbert von Karajan; Johann Sebastian Bach,"J.S. Bach: Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""on the G String",1013,4qKqM0-VBc0,https://music.youtube.com/watch?v=4qKqM0-VBc0,not_found,0.0000,,,
Urfaust,The Healer,1016,DduyDUpzj3Y,https://music.youtube.com/watch?v=DduyDUpzj3Y,manual_reject_broader,,,,
M8,AzovStahl,1017,NabkPanTpC0,https://music.youtube.com/watch?v=NabkPanTpC0,not_found,0.0000,,,
Евгений Вольнов,Неудобно говорить,1018,ZHXU_TUJq9M,https://music.youtube.com/watch?v=ZHXU_TUJq9M,not_found,0.0000,,,
Urfaust,Offerschaal Der Astrologische Mengvormen,1027,JfM7h9u1VP0,https://music.youtube.com/watch?v=JfM7h9u1VP0,not_found,0.0000,,,
Urfaust,IX: Der Einsiedler,1028,kEXJeYispmQ,https://music.youtube.com/watch?v=kEXJeYispmQ,not_found,0.0000,,,
Urfaust,Die kalte Teufelsfaust,1029,F_IN6anCEJk,https://music.youtube.com/watch?v=F_IN6anCEJk,not_found,0.0000,,,
M8,And Still It Will Be So,1030,UqWpJ3x_0uE,https://music.youtube.com/watch?v=UqWpJ3x_0uE,manual_reject_broader,,,,
Luciano Pavarotti; National Philharmonic Orchestra; Giuseppe Patanè; Ruggero Leoncavallo,"Leoncavallo: Pagliacci, Act I: Recitar! – Vesti la giubba",1031,HzEQkij96hg,https://music.youtube.com/watch?v=HzEQkij96hg,not_found,0.0000,,,
Biba,ЯШАРЮ,1035,SMPdzrrb6Bk,https://music.youtube.com/watch?v=SMPdzrrb6Bk,not_found,0.0000,,,
Falling In Reverse,"Watch The World Burn"" LIVE! The Popular Monstour",1042,g10qKRsi28U,https://music.youtube.com/watch?v=g10qKRsi28U,manual_reject_broader,,,,
Mudvayne,Live Dosage 50,1045,qW4T5tEOq_E,https://music.youtube.com/watch?v=qW4T5tEOq_E,not_found,0.0000,,,
Gnarls Barkley,Crazy - From the Basement,1053,WOjFhKg4h3s,https://music.youtube.com/watch?v=WOjFhKg4h3s,not_found,0.0000,,,
Gary Moore,"Live Blues (1993) #8 ""Still Got The Blues",1057,0o7BwblazjQ,https://music.youtube.com/watch?v=0o7BwblazjQ,not_found,0.0000,,,
Buster Benton,Money Is the Name of the Game,1059,Zgdk16PQstY,https://music.youtube.com/watch?v=Zgdk16PQstY,manual_reject_broader,,,,
Егор Летов,СПАНЧ БОБ | Кто проживает на дне океана,1072,ddhGKqFpPY4,https://music.youtube.com/watch?v=ddhGKqFpPY4,not_found,0.0000,,,
The Oldest Known Melody (Hurrian Hymn no.6,c.1400 B.C.),1073,QpxN2VXPMLc,https://music.youtube.com/watch?v=QpxN2VXPMLc,not_found,0.0000,,,
The epic of Gilgamesh,Ancient Sumerian Song by Peter Pringle,1074,62pa9YAf6f8,https://music.youtube.com/watch?v=62pa9YAf6f8,not_found,0.0000,,,
Wolves in the Throne Room,Thuja Magus Imperium,1086,8GDK0tcnlk0,https://music.youtube.com/watch?v=8GDK0tcnlk0,not_found,0.0000,,,
ХОР БРАТИИ ВАЛААМСКОГО МОНАСТЫРЯ,"МАРИЕ, ДЕВО ЧИСТАЯ",1090,OYRy9Lv9jPs,https://music.youtube.com/watch?v=OYRy9Lv9jPs,not_found,0.0000,,,
Глад Валакас,Бери шинель(Like a rolling stone),1096,ismW4H9ceSk,https://music.youtube.com/watch?v=ismW4H9ceSk,not_found,0.0000,,,
Enigma,Why!...,1097,xpqFGZMBnlk,https://music.youtube.com/watch?v=xpqFGZMBnlk,not_found,0.0000,,,
Batzorig Vaanchig,Chinggis khaanii Magtaal (Live),1098,p_5yt5IX38I,https://music.youtube.com/watch?v=p_5yt5IX38I,manual_reject_broader,,,,
Moby,New Dawn Fades,1100,J1z3DAr_rpQ,https://music.youtube.com/watch?v=J1z3DAr_rpQ,manual_reject_broader,,,,
Elvis Presley,Can ́t Help Falling In Love,1113,OjiOTDqYYo0,https://music.youtube.com/watch?v=OjiOTDqYYo0,not_found,0.0000,,,
Wardruna,Voluspá (Skaldic Version),1117,lt4Z1dvlERc,https://music.youtube.com/watch?v=lt4Z1dvlERc,not_found,0.0000,,,
Lucio Dalla,Caruso (Remastered in 192 KHz),1124,wz8-1K9Zw_Q,https://music.youtube.com/watch?v=wz8-1K9Zw_Q,manual_reject_broader,,,,
Aethyrien,"Varðlokkur, Caller of Spirits",1129,VM1YDxh2Hww,https://music.youtube.com/watch?v=VM1YDxh2Hww,not_found,0.0000,,,
Wardruna,Solringen (First Flight of the White Raven LIVE),1131,kNwRebsKfB8,https://music.youtube.com/watch?v=kNwRebsKfB8,not_found,0.0000,,,
Valaam Singing Culture Institute Men's Choir,Vo tsarstvii Tvoem (The Beatitudes): The Beatitudes,1134,lTbtPCx1UTE,https://music.youtube.com/watch?v=lTbtPCx1UTE,not_found,0.0000,,,
Valaam Singing Culture Institute Men's Choir,"Psalm 136, ""By the waters of Babylon"" (arr. N. Uspensky)",1135,mpwGhAD2rrQ,https://music.youtube.com/watch?v=mpwGhAD2rrQ,not_found,0.0000,,,
Chesnokov Op. 24-6,Let My Prayer Arise,1136,gvHAqjODCcI,https://music.youtube.com/watch?v=gvHAqjODCcI,manual_reject_broader,,,,
Kabarnos,Agni Parthene (Live Lebanon 2017),1137,Y56UcWkJ1Bk,https://music.youtube.com/watch?v=Y56UcWkJ1Bk,not_found,0.0000,,,
Wardruna,Lyfjaberg,1138,e4iDsbd1fzc,https://music.youtube.com/watch?v=e4iDsbd1fzc,not_found,0.0000,,,
Aethyrien,"Völuspá, Visions of the Prophecy",1139,Nt9gpQsKgEg,https://music.youtube.com/watch?v=Nt9gpQsKgEg,not_found,0.0000,,,
Seraphim Bit-Kharibi,Psalm 53,1140,h8T8iby670s,https://music.youtube.com/watch?v=h8T8iby670s,manual_reject_broader,,,,
Rousseau,Liebestraum No. 3 - Love Dream (Liszt),1145,IBEQN4Ru6es,https://music.youtube.com/watch?v=IBEQN4Ru6es,not_found,0.0000,,,
Alexandr Misko,Smooth Criminal,1146,0EnsQvXw3u0,https://music.youtube.com/watch?v=0EnsQvXw3u0,manual_reject_broader,,,,
РУСЛАНА,Дика енергія,1148,-k6Bgm8pqho,https://music.youtube.com/watch?v=-k6Bgm8pqho,not_found,0.0000,,,
Ruslana,Miy Brat!,1149,hRFCbEI9j3U,https://music.youtube.com/watch?v=hRFCbEI9j3U,not_found,0.0000,,,
Ruslana,Rachmaninov (DJ Small’s Remake),1150,LfXsj2H8i9Y,https://music.youtube.com/watch?v=LfXsj2H8i9Y,not_found,0.0000,,,
Lévon Minassian,Siretzi Yares Daran (They Have Taken the One I Love),1153,mLnOpbV4tPU,https://music.youtube.com/watch?v=mLnOpbV4tPU,not_found,0.0000,,,
Agalloch,Limbs (2016 - Remaster),1156,fC0OFbhLeqk,https://music.youtube.com/watch?v=fC0OFbhLeqk,not_found,0.0000,,,
niteboi,we should try,1160,dMhXymfudvA,https://music.youtube.com/watch?v=dMhXymfudvA,not_found,0.0000,,,
PATRIARKH,IRMOS I,1161,-9DXT82_25k,https://music.youtube.com/watch?v=-9DXT82_25k,not_found,0.0000,,,
Іво Бобул,Болить душа,1163,-WiBhW7re-Y,https://music.youtube.com/watch?v=-WiBhW7re-Y,not_found,0.0000,,,
РуханкоМен,Скоро перемога,1164,mHW8VFxPO3M,https://music.youtube.com/watch?v=mHW8VFxPO3M,not_found,0.0000,,,
Ðóñëàíà,Òè ùå â3äêðèoø î÷3,1165,olDS9TONsSM,https://music.youtube.com/watch?v=olDS9TONsSM,not_found,0.0000,,,
Alisa Sova,Чорнобривці,1166,5xMzABwELqA,https://music.youtube.com/watch?v=5xMzABwELqA,not_found,0.0000,,,
Batzorig Vaanchig; Auli,Hunnu Guren,1179,X5oVGVbbwfI,https://music.youtube.com/watch?v=X5oVGVbbwfI,not_found,0.0000,,,
Ihor Cymbrows'kyj,Przyjdź aniele [FULL ALBUM] 1996,1180,SJxAX4MDwNU,https://music.youtube.com/watch?v=SJxAX4MDwNU,not_found,0.0000,,,
Erik Satie,Gnossiennes 1-5 (3 hour loop),1185,Qr4azoVLqL0,https://music.youtube.com/watch?v=Qr4azoVLqL0,not_found,0.0000,,,
Stevie T ft. Jim Carrey,You Don't Bring Me Flowers,1190,7t3a_wk904E,https://music.youtube.com/watch?v=7t3a_wk904E,manual_reject_broader,,,,
Василь Жданкін,"Думи мої, думи мої",1196,RrCAHoI8N7c,https://music.youtube.com/watch?v=RrCAHoI8N7c,not_found,0.0000,,,
ДахаБраха,Пливе човен,1199,asts8js-GNk,https://music.youtube.com/watch?v=asts8js-GNk,not_found,0.0000,,,
DakhaBrakha,Nad Dunaem,1200,nqng93Gpw4A,https://music.youtube.com/watch?v=nqng93Gpw4A,not_found,0.0000,,,
All Angels,Barber: Agnus Dei,1204,TwSC-nH_td8,https://music.youtube.com/watch?v=TwSC-nH_td8,not_found,0.0000,,,
Aurora,Hans Zimmer,1205,1oTbyENpX58,https://music.youtube.com/watch?v=1oTbyENpX58,not_found,0.0000,,,
Yoshihisa Hirano,Kyrie II,1206,fr3QRSw-UN0,https://music.youtube.com/watch?v=fr3QRSw-UN0,manual_reject_broader,,,,
Чернобривцы,Несе Галя воду,1207,s6zv8Oth5GQ,https://music.youtube.com/watch?v=s6zv8Oth5GQ,not_found,0.0000,,,
Kordhell,Killa,1209,Rvb20s1Ozek,https://music.youtube.com/watch?v=Rvb20s1Ozek,manual_reject_broader,,,,
KUTE; RAIZHELL,ANUBIS,1213,-My3J4qmlWU,https://music.youtube.com/watch?v=-My3J4qmlWU,manual_reject_broader,,,,
Борис Гмиря,Ніч яка мiсячна,1215,En7TsomfE5A,https://music.youtube.com/watch?v=En7TsomfE5A,not_found,0.0000,,,
Володимир Івасюк,Пісня буде поміж нас (Live),1216,RzZHYHO0Pjw,https://music.youtube.com/watch?v=RzZHYHO0Pjw,not_found,0.0000,,,
London Festival Orchestra; Henry Adolph; Pyotr Ilyich Tchaikovsky,Ballet Suite from Swan Lake Op. 20: Dance of the Swans,1217,odnBC05XrnI,https://music.youtube.com/watch?v=odnBC05XrnI,not_found,0.0000,,,
Jonas Kaufmann; Prague Philharmonic Orchestra; Marco Armiliato; Giacomo Puccini,"Puccini: Tosca, SC 69 / Act 3: ""E lucevan le stelle",1218,TMfCkeobZ4E,https://music.youtube.com/watch?v=TMfCkeobZ4E,not_found,0.0000,,,
Mario Lanza,Na sera 'e maggio (Remastered 1995),1219,b2dhl0xPFLU,https://music.youtube.com/watch?v=b2dhl0xPFLU,not_found,0.0000,,,
Ghostface Playa; fkbambam,KILLKA,1224,oalkbgRJAW8,https://music.youtube.com/watch?v=oalkbgRJAW8,not_found,0.0000,,,
Kordhell,MURDER PLOT,1228,w1JjPvLAzRE,https://music.youtube.com/watch?v=w1JjPvLAzRE,manual_reject_broader,,,,
Ariis,Chupki V Krusta Phonk,1230,UumS0KEZdH0,https://music.youtube.com/watch?v=UumS0KEZdH0,not_found,0.0000,,,
Julio Iglesias,Nostalgie (Nathalie),1240,9jdzcUGJvpo,https://music.youtube.com/watch?v=9jdzcUGJvpo,not_found,0.0000,,,
Albano Carrisi,Ti Amo (Version 2010),1243,1SeoYxmpwUs,https://music.youtube.com/watch?v=1SeoYxmpwUs,manual_reject_broader,,,,
Sergio Velesky,MAIAJI MAIAJUUU,1248,1LGEOYF_b0Y,https://music.youtube.com/watch?v=1LGEOYF_b0Y,not_found,0.0000,,,
Batushka,Yekteniya VII,1256,EYVDSxpbIWA,https://music.youtube.com/watch?v=EYVDSxpbIWA,not_found,0.0000,,,
паліндром; Юрій Бондарчук,З букетом троянд,1257,8KIRX9K9vH0,https://music.youtube.com/watch?v=8KIRX9K9vH0,not_found,0.0000,,,
Luciano Pavarotti; Orchestra del Teatro Comunale di Bologna; Giancarlo Chiaramello,Cardillo: Core 'ngrato (Arr. Chiaramello),1263,WiDj69ik9Qs,https://music.youtube.com/watch?v=WiDj69ik9Qs,not_found,0.0000,,,
Garou,Autour du feu (Medley: L'été indien / Et si tu n'existais pas / Ça va pas changer le monde / Les yeux d'Émilie),1277,9px_038-bYI,https://music.youtube.com/watch?v=9px_038-bYI,not_found,0.0000,,,
BrunoPelletier1,Notre Dame de Paris Le Temps des Cathédrales,1280,dSa0Z0Yd0J0,https://music.youtube.com/watch?v=dSa0Z0Yd0J0,manual_reject_broader,,,,
Ilmari Hakkola,Bad Piggies Theme,1286,EgAOqt8I5ac,https://music.youtube.com/watch?v=EgAOqt8I5ac,not_found,0.0000,,,
Patrick Carney,BoJack's Theme (Full Length) (feat. Ralph Carney),1288,UkhHY7U3LwU,https://music.youtube.com/watch?v=UkhHY7U3LwU,not_found,0.0000,,,
Hans Zimmer,No Time for Caution,1291,2o9KfyPqQzY,https://music.youtube.com/watch?v=2o9KfyPqQzY,manual_reject_broader,,,,
Hans Zimmer,Tia Dalma,1293,Cc3qZ1HtwsM,https://music.youtube.com/watch?v=Cc3qZ1HtwsM,not_found,0.0000,,,
Михаил Елизаров,ДЕТИ И ГАШИШ,1295,h0eEsdYOCRE,https://music.youtube.com/watch?v=h0eEsdYOCRE,not_found,0.0000,,,
Shaman's Harvest,Broken Dreams [Drew McIntyre | HQ + full intro + Lyrics],1296,iRyaB8RgU4c,https://music.youtube.com/watch?v=iRyaB8RgU4c,manual_reject_broader,,,,
19 Most Romantic Waltzes,Chopin Complete Waltzes,1301,trDOwHzEqMY,https://music.youtube.com/watch?v=trDOwHzEqMY,not_found,0.0000,,,
Liszt,"Liebestraum"" (Dream of love)",1302,MygSbWoX-Ys,https://music.youtube.com/watch?v=MygSbWoX-Ys,not_found,0.0000,,,
Мандри,Дорога,1303,Vn99MTfNBOA,https://music.youtube.com/watch?v=Vn99MTfNBOA,not_found,0.0000,,,
TRAUM,"Grandes études de Paganini, S. 141: No. 3 in G-Sharp Minor (Allegretto) ""La campanella",1304,dG-SLTnN9go,https://music.youtube.com/watch?v=dG-SLTnN9go,manual_reject_broader,,,,
Russian Orthodox Male Choir of Australia,"Trisagion (I. Haritonov, arr. N. Kotlaroff)",1308,y6yMdWwyWM0,https://music.youtube.com/watch?v=y6yMdWwyWM0,not_found,0.0000,,,
Mozart,"Twinkle Twinkle Little Star"" (12 Variations on ""Ah vous dirai-je, Maman"")",1309,tGSDVrnjDqI,https://music.youtube.com/watch?v=tGSDVrnjDqI,not_found,0.0000,,,
Kassia,Chopin: Nocturne Op. 55 No. 1,1311,_nlqxtsuDus,https://music.youtube.com/watch?v=_nlqxtsuDus,not_found,0.0000,,,
Rousseau,Etude Op. 25 No. 9 - Butterfly (Chopin),1312,EHTz19-brHY,https://music.youtube.com/watch?v=EHTz19-brHY,not_found,0.0000,,,
Kassia; Edvard Grieg,Grieg: In the Hall of the Mountain King,1313,WCLCRglJvw4,https://music.youtube.com/watch?v=WCLCRglJvw4,not_found,0.0000,,,
Kassia,Shostakovich: Waltz No. 2,1314,RJTekJw7vIY,https://music.youtube.com/watch?v=RJTekJw7vIY,not_found,0.0000,,,
Rousseau,Revolutionary Etude - Op. 10 No. 12 (Chopin),1315,vEicbIksD-I,https://music.youtube.com/watch?v=vEicbIksD-I,not_found,0.0000,,,
Liszt,"La Campanella (100,000 special)",1316,H1Dvg2MxQn8,https://music.youtube.com/watch?v=H1Dvg2MxQn8,not_found,0.0000,,,
Kassia,Chopin: Etude Op. 25 No. 11 “Winter Wind”,1317,yRAzxe9wRaQ,https://music.youtube.com/watch?v=yRAzxe9wRaQ,not_found,0.0000,,,
Rousseau,Etude Op. 8 No. 12 (Scriabin),1318,8CEjcuYbtIg,https://music.youtube.com/watch?v=8CEjcuYbtIg,not_found,0.0000,,,
Воплі Відоплясова,Halya Is Carrying,1320,aDo38jxxBkw,https://music.youtube.com/watch?v=aDo38jxxBkw,not_found,0.0000,,,
Vopli Vidopliasova,We Were in the Village,1321,fPKR8Uv7Rxo,https://music.youtube.com/watch?v=fPKR8Uv7Rxo,manual_reject_broader,,,,
Воплі Відоплясова,Land of Dream,1322,iDvEIJtuDYw,https://music.youtube.com/watch?v=iDvEIJtuDYw,manual_reject_broader,,,,
БумБокс,Вахтерам,1323,pqIbm7H6E1w,https://music.youtube.com/watch?v=pqIbm7H6E1w,not_found,0.0000,,,
Океан Ельзи,"Там, де нас нема",1325,kTiiUw2HjjM,https://music.youtube.com/watch?v=kTiiUw2HjjM,not_found,0.0000,,,
Воплі Відоплясова,Весна,1327,aLq0gHTvt8w,https://music.youtube.com/watch?v=aLq0gHTvt8w,not_found,0.0000,,,
Vopli Vidopliasova,Ye-Ye,1328,gmp_J2Si_BU,https://music.youtube.com/watch?v=gmp_J2Si_BU,manual_reject_broader,,,,
Михаил Елизаров,СТОМАТОЛОГ,1329,52VL7jBq1pc,https://music.youtube.com/watch?v=52VL7jBq1pc,not_found,0.0000,,,
Егор Летов,Всё как у людей,1333,XAJ47jr3h0U,https://music.youtube.com/watch?v=XAJ47jr3h0U,not_found,0.0000,,,
Егор Летов,Колыбельная,1334,GY8hbWW8Cfg,https://music.youtube.com/watch?v=GY8hbWW8Cfg,not_found,0.0000,,,
Егор Летов,Иуда будет в раю,1335,UdgAHSGvIAg,https://music.youtube.com/watch?v=UdgAHSGvIAg,not_found,0.0000,,,
Егор Летов,Как листовка,1336,T0dUUXaM0Xk,https://music.youtube.com/watch?v=T0dUUXaM0Xk,not_found,0.0000,,,
Егор Летов,Философская песня о пуле,1337,1riHV-aLO8Q,https://music.youtube.com/watch?v=1riHV-aLO8Q,not_found,0.0000,,,
Егор Летов,Государство,1340,vBdiuFMScc4,https://music.youtube.com/watch?v=vBdiuFMScc4,not_found,0.0000,,,
System Of A Down,Question! live【Rock In Rio 2011 | 60fpsHD】,1352,0sHvlvEJls0,https://music.youtube.com/watch?v=0sHvlvEJls0,not_found,0.0000,,,
System Of A Down,Question! - live @ Rock am Ring 2011,1353,P_zvs5Si1ZE,https://music.youtube.com/watch?v=P_zvs5Si1ZE,not_found,0.0000,,,
Michael Thomas Connolly,Hallelujah,1354,MWzeCcQqFyM,https://music.youtube.com/watch?v=MWzeCcQqFyM,manual_reject_broader,,,,
System Of A Down,Lost In Hollywood live (HD/DVD Quality),1359,e0YW5ZpQWsM,https://music.youtube.com/watch?v=e0YW5ZpQWsM,manual_reject_broader,,,,
System Of A Down,Lost In Hollywood LIVE【Rock In Rio 2015 | 60fpsHD】,1360,8wObL_vXmk0,https://music.youtube.com/watch?v=8wObL_vXmk0,not_found,0.0000,,,
